6,2010,1,31,0,8,4,15,0,31,4
6,2010,2,0,0,0,0,0,0,0,0
6,2010,3,31,0,8,4,15,0,31,4
7,2001,1,959,4,191,218,384,137,959,25
7,2001,2,6,0,3,1,1,1,6,0
7,2001,3,953,4,188,217,383,136,953,25
7,2002,1,992,11,131,25,652,147,992,26
7,2002,2,63,3,13,18,16,11,63,2
7,2002,3,929,8,118,7,636,136,929,24
7,2003,1,898,5,97,62,376,331,898,27
7,2003,2,39,0,2,16,13,7,39,1
7,2003,3,859,5,95,46,363,324,859,26
7,2004,1,969,9,61,233,426,226,969,14
7,2004,2,78,1,6,30,30,9,78,2
7,2004,3,891,8,55,203,396,217,891,12
7,2005,1,990,16,112,255,392,200,990,15
7,2005,2,110,0,10,33,39,27,110,1
7,2005,3,880,16,102,222,353,173,880,14
7,2006,1,995,27,104,316,337,183,995,28
7,2006,2,97,2,12,33,29,15,97,6
7,2006,3,898,25,92,283,308,168,898,22
7,2007,1,982,13,117,219,500,101,982,32
7,2007,2,63,0,10,31,14,6,63,2
7,2007,3,919,13,107,188,486,95,919,30
7,2008,1,978,3,80,307,388,176,978,24
7,2008,2,31,0,3,15,12,1,31,0
7,2008,3,947,3,77,292,376,175,947,24
7,2009,1,976,9,227,87,460,113,976,80
7,2009,2,24,2,2,8,6,5,24,1
7,2009,3,952,7,225,79,454,108,952,79
7,2010,1,1012,16,87,271,424,190,1012,24
7,2010,2,21,0,2,3,13,3,21,0
7,2010,3,991,16,85,268,411,187,991,24
8,2001,1,6,0,0,3,3,0,6,0
8,2001,2,0,0,0,0,0,0,0,0
8,2001,3,6,0,0,3,3,0,6,0
8,2002,1,4,0,1,1,1,0,4,1
8,2002,2,0,0,0,0,0,0,0,0
8,2002,3,4,0,1,1,1,0,4,1
8,2003,1,1,0,0,0,1,0,1,0
8,2003,2,0,0,0,0,0,0,0,0
8,2003,3,1,0,0,0,1,0,1,0
8,2004,1,7,0,0,0,6,1,7,0
8,2004,2,0,0,0,0,0,0,0,0
8,2004,3,7,0,0,0,6,1,7,0
8,2005,1,5,0,0,0,5,0,5,0
8,2005,2,0,0,0,0,0,0,0,0
8,2005,3,5,0,0,0,5,0,5,0
8,2006,1,6,0,1,2,1,0,6,2
8,2006,2,0,0,0,0,0,0,0,0
8,2006,3,6,0,1,2,1,0,6,2
8,2007,1,7,0,2,4,0,0,7,1
8,2007,2,0,0,0,0,0,0,0,0
8,2007,3,7,0,2,4,0,0,7,1
8,2008,1,6,0,1,2,3,0,6,0
8,2008,2,0,0,0,0,0,0,0,0
8,2008,3,6,0,1,2,3,0,6,0
8,2009,1,4,0,2,0,2,0,4,0
8,2009,2,0,0,0,0,0,0,0,0
8,2009,3,4,0,2,0,2,0,4,0
8,2010,1,3,0,1,1,0,0,3,1
8,2010,2,0,0,0,0,0,0,0,0
8,2010,3,3,0,1,1,0,0,3,1
9,2001,1,0,0,0,0,0,0,0,0
9,2001,2,0,0,0,0,0,0,0,0
9,2001,3,0,0,0,0,0,0,0,0
9,2002,1,0,0,0,0,0,0,0,0
9,2002,2,0,0,0,0,0,0,0,0
9,2002,3,0,0,0,0,0,0,0,0
9,2003,1,5,0,0,3,0,0,5,2
9,2003,2,0,0,0,0,0,0,0,0
9,2003,3,5,0,0,3,0,0,5,2
9,2004,1,1,0,0,1,0,0,1,0
9,2004,2,0,0,0,0,0,0,0,0
9,2004,3,1,0,0,1,0,0,1,0
9,2005,1,2,0,1,0,0,1,2,0
9,2005,2,0,0,0,0,0,0,0,0
9,2005,3,2,0,1,0,0,1,2,0
